"file","group","year","parsed"
"data/input/awards/0079647.xml",8,2000-01-09,1
"data/input/awards/0079677.xml",8,2000-01-09,1
"data/input/awards/0079714.xml",8,2000-01-10,1
"data/input/awards/0079739.xml",8,2000-01-09,1
"data/input/awards/0079767.xml",8,2001-01-07,1
"data/input/awards/0079793.xml",8,2000-01-08,1
"data/input/awards/0079829.xml",8,2000-01-08,1
"data/input/awards/0079875.xml",8,2000-01-07,1
"data/input/awards/0079931.xml",8,NA,NA
"data/input/awards/0079952.xml",8,2000-01-08,1
"data/input/awards/0079976.xml",8,2000-01-09,1
"data/input/awards/0079998.xml",8,2000-01-08,1
"data/input/awards/0080021.xml",8,2000-01-09,1
"data/input/awards/0080045.xml",8,2000-01-09,1
"data/input/awards/0080072.xml",8,2000-01-04,1
"data/input/awards/0080090.xml",8,2001-01-04,1
"data/input/awards/0080125.xml",8,2000-01-08,1
"data/input/awards/0080175.xml",8,2000-01-08,1
"data/input/awards/0080214.xml",8,2000-01-10,1
"data/input/awards/0080251.xml",8,NA,NA
"data/input/awards/0080304.xml",8,NA,NA
"data/input/awards/0080326.xml",8,NA,NA
"data/input/awards/0080364.xml",8,2000-01-09,1
"data/input/awards/0080391.xml",8,2000-01-08,1
"data/input/awards/0080424.xml",8,2000-01-08,1
"data/input/awards/0080454.xml",8,NA,NA
"data/input/awards/0080500.xml",8,2000-01-12,1
"data/input/awards/0080559.xml",8,NA,NA
"data/input/awards/0080592.xml",8,NA,NA
"data/input/awards/0080638.xml",8,2000-01-09,1
"data/input/awards/0080679.xml",8,NA,NA
"data/input/awards/0080712.xml",8,2000-01-08,1
"data/input/awards/0080746.xml",8,NA,NA
"data/input/awards/0080782.xml",8,2000-01-09,1
"data/input/awards/0080796.xml",8,2000-01-08,1
"data/input/awards/0080816.xml",8,2000-01-09,1
"data/input/awards/0080841.xml",8,2000-01-08,1
"data/input/awards/0080875.xml",8,2000-01-08,1
"data/input/awards/0080910.xml",8,2000-01-06,1
"data/input/awards/0080935.xml",8,NA,NA
"data/input/awards/0081003.xml",8,NA,NA
"data/input/awards/0081061.xml",8,NA,NA
"data/input/awards/0081117.xml",8,2000-01-09,1
"data/input/awards/0081183.xml",8,2000-01-07,1
"data/input/awards/0081265.xml",8,2000-01-09,1
"data/input/awards/0081307.xml",8,NA,NA
"data/input/awards/0081365.xml",8,2000-01-10,1
"data/input/awards/0081434.xml",8,2000-01-09,1
"data/input/awards/0081527.xml",8,2000-01-09,1
"data/input/awards/0081636.xml",8,2000-01-09,1
"data/input/awards/0081753.xml",8,2000-01-09,1
"data/input/awards/0081789.xml",8,2000-01-09,1
"data/input/awards/0081860.xml",8,2000-01-09,1
"data/input/awards/0081935.xml",8,2000-01-09,1
"data/input/awards/0082016.xml",8,2000-01-09,1
"data/input/awards/0082075.xml",8,NA,NA
"data/input/awards/0082164.xml",8,2000-01-09,1
"data/input/awards/0082231.xml",8,2000-01-05,1
"data/input/awards/0082286.xml",8,NA,NA
"data/input/awards/0082339.xml",8,2000-01-10,1
"data/input/awards/0082393.xml",8,NA,NA
"data/input/awards/0082453.xml",8,2000-01-10,1
"data/input/awards/0082499.xml",8,NA,NA
"data/input/awards/0082560.xml",8,2000-01-09,1
"data/input/awards/0082635.xml",8,2000-01-09,1
"data/input/awards/0082700.xml",8,NA,NA
"data/input/awards/0082770.xml",8,NA,NA
"data/input/awards/0082807.xml",8,2000-01-09,1
"data/input/awards/0082851.xml",8,2000-01-09,1
"data/input/awards/0082907.xml",8,2000-01-09,1
"data/input/awards/0082961.xml",8,2000-01-09,1
"data/input/awards/0082986.xml",8,2000-01-09,1
"data/input/awards/0083046.xml",8,NA,NA
"data/input/awards/0083075.xml",8,2000-01-09,1
"data/input/awards/0083094.xml",8,NA,NA
"data/input/awards/0083106.xml",8,2000-01-08,1
"data/input/awards/0083127.xml",8,2001-01-04,1
"data/input/awards/0083159.xml",8,NA,NA
